---,Actor,Location,Rotation,Scale,Meshes
Row_2764,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-13580.000014,Y=5245.000028,Z=300.000000)","(Pitch=0.000000,Yaw=89.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Floor.Floor'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPlanksRough""')))"
Row_2765,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-13580.000004,Y=5645.000028,Z=300.000000)","(Pitch=0.000000,Yaw=89.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Floor.Floor'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPlanksRough""')))"
Row_2766,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-13980.000033,Y=4445.000038,Z=300.000000)","(Pitch=0.000000,Yaw=89.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Floor.Floor'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPlanksRough""')))"
Row_2767,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-13980.000024,Y=4845.000038,Z=300.000000)","(Pitch=0.000000,Yaw=89.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Floor.Floor'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPlanksRough""')))"
Row_2768,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-9950.000000,Y=-10570.000000,Z=1150.000000)","(Pitch=0.000000,Yaw=0.000001,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/TowerWallWindows.TowerWallWindows'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_StoneBricksEven""')))"
Row_2769,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-13980.000014,Y=5245.000038,Z=300.000000)","(Pitch=0.000000,Yaw=89.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Floor.Floor'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPlanksRough""')))"
Row_2770,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-13980.000004,Y=5645.000038,Z=300.000000)","(Pitch=0.000000,Yaw=89.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Floor.Floor'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPlanksRough""')))"
Row_2771,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-12379.999995,Y=6044.999999,Z=300.000000)","(Pitch=0.000000,Yaw=89.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Floor.Floor'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPlanksRough""')))"
Row_2772,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-12779.999995,Y=6045.000009,Z=300.000000)","(Pitch=0.000000,Yaw=89.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Floor.Floor'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPlanksRough""')))"
Row_2773,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-13179.999995,Y=6045.000018,Z=300.000000)","(Pitch=0.000000,Yaw=89.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Floor.Floor'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPlanksRough""')))"
Row_2774,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-13579.999995,Y=6045.000028,Z=300.000000)","(Pitch=0.000000,Yaw=89.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Floor.Floor'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPlanksRough""')))"
Row_2775,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-13979.999995,Y=6045.000038,Z=300.000000)","(Pitch=0.000000,Yaw=89.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Floor.Floor'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPlanksRough""')))"
Row_2776,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-12379.999985,Y=6444.999999,Z=300.000000)","(Pitch=0.000000,Yaw=89.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Floor.Floor'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPlanksRough""')))"
Row_2777,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-12779.999985,Y=6445.000009,Z=300.000000)","(Pitch=0.000000,Yaw=89.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Floor.Floor'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPlanksRough""')))"
Row_2778,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-13179.999985,Y=6445.000018,Z=300.000000)","(Pitch=0.000000,Yaw=89.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Floor.Floor'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPlanksRough""')))"
Row_2779,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-9950.000000,Y=-10570.000000,Z=1150.000000)","(Pitch=0.000000,Yaw=-89.999998,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/TowerWallWindows.TowerWallWindows'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_StoneBricksEven""')))"
Row_2780,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-13579.999985,Y=6445.000028,Z=300.000000)","(Pitch=0.000000,Yaw=89.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Floor.Floor'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPlanksRough""')))"
Row_2781,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-13979.999985,Y=6445.000038,Z=300.000000)","(Pitch=0.000000,Yaw=89.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Floor.Floor'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPlanksRough""')))"
Row_2782,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-12379.999975,Y=6844.999999,Z=300.000000)","(Pitch=0.000000,Yaw=89.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Floor.Floor'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPlanksRough""')))"
Row_2783,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-12779.999975,Y=6845.000009,Z=300.000000)","(Pitch=0.000000,Yaw=89.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Floor.Floor'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPlanksRough""')))"
Row_2784,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-13179.999975,Y=6845.000018,Z=300.000000)","(Pitch=0.000000,Yaw=89.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Floor.Floor'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPlanksRough""')))"
Row_2785,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-13579.999975,Y=6845.000028,Z=300.000000)","(Pitch=0.000000,Yaw=89.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Floor.Floor'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPlanksRough""')))"
Row_2786,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-13979.999975,Y=6845.000038,Z=300.000000)","(Pitch=0.000000,Yaw=89.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Floor.Floor'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPlanksRough""')))"
Row_2787,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-12379.999965,Y=7244.999999,Z=300.000000)","(Pitch=0.000000,Yaw=89.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Floor.Floor'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPlanksRough""')))"
Row_2788,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-12779.999965,Y=7245.000009,Z=300.000000)","(Pitch=0.000000,Yaw=89.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Floor.Floor'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPlanksRough""')))"
Row_2789,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-13179.999965,Y=7245.000018,Z=300.000000)","(Pitch=0.000000,Yaw=89.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Floor.Floor'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPlanksRough""')))"
Row_2790,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-9950.000000,Y=-10570.000000,Z=-200.000000)","(Pitch=0.000000,Yaw=449.999996,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/TowerFloor.TowerFloor'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPlanksRough""')))"
Row_2791,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-13579.999965,Y=7245.000028,Z=300.000000)","(Pitch=0.000000,Yaw=89.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Floor.Floor'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPlanksRough""')))"
Row_2792,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-13979.999965,Y=7245.000038,Z=300.000000)","(Pitch=0.000000,Yaw=89.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Floor.Floor'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPlanksRough""')))"
Row_2793,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-12379.999956,Y=7644.999999,Z=300.000000)","(Pitch=0.000000,Yaw=89.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Floor.Floor'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPlanksRough""')))"
Row_2794,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-12779.999956,Y=7645.000009,Z=300.000000)","(Pitch=0.000000,Yaw=89.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Floor.Floor'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPlanksRough""')))"
Row_2795,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-13179.999956,Y=7645.000018,Z=300.000000)","(Pitch=0.000000,Yaw=89.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Floor.Floor'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPlanksRough""')))"
Row_2796,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-13579.999956,Y=7645.000028,Z=300.000000)","(Pitch=0.000000,Yaw=89.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Floor.Floor'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPlanksRough""')))"
Row_2797,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-13979.999956,Y=7645.000038,Z=300.000000)","(Pitch=0.000000,Yaw=89.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Floor.Floor'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPlanksRough""')))"
Row_2798,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-12379.999946,Y=8044.999999,Z=300.000000)","(Pitch=0.000000,Yaw=89.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Floor.Floor'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPlanksRough""')))"
Row_2799,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-12779.999946,Y=8045.000009,Z=300.000000)","(Pitch=0.000000,Yaw=89.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Floor.Floor'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPlanksRough""')))"
Row_2800,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-13179.999946,Y=8045.000018,Z=300.000000)","(Pitch=0.000000,Yaw=89.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Floor.Floor'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPlanksRough""')))"
Row_2801,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-11200.000058,Y=2249.999979,Z=0.000000)","(Pitch=0.000000,Yaw=179.999998,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/StoneWall.StoneWall'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_StoneBricksEven""')))"
Row_2802,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-9600.000058,Y=1849.999979,Z=0.000000)","(Pitch=0.000000,Yaw=359.999996,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/StoneWall.StoneWall'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_StoneBricksEven""')))"
Row_2803,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-13579.999946,Y=8045.000028,Z=300.000000)","(Pitch=0.000000,Yaw=89.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Floor.Floor'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPlanksRough""')))"
Row_2804,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-13979.999946,Y=8045.000038,Z=300.000000)","(Pitch=0.000000,Yaw=89.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/Floor.Floor'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPlanksRough""')))"
Row_2805,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-14379.999951,Y=7845.000047,Z=-100.000000)","(Pitch=0.000000,Yaw=449.999995,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/StoneWall.StoneWall'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_StoneBricksEven""')))"
Row_2806,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-14379.999970,Y=7045.000047,Z=-100.000000)","(Pitch=0.000000,Yaw=449.999995,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/StoneWall.StoneWall'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_StoneBricksEven""')))"
Row_2807,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-14579.999975,Y=6845.000052,Z=-100.000000)","(Pitch=0.000000,Yaw=539.999994,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/StoneWall.StoneWall'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_StoneBricksEven""')))"
Row_2808,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-14579.999946,Y=8045.000052,Z=-100.000000)","(Pitch=0.000000,Yaw=539.999994,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/StoneWall.StoneWall'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_StoneBricksEven""')))"
Row_2809,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-14779.999980,Y=6645.000057,Z=-100.000000)","(Pitch=0.000000,Yaw=449.999995,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/StoneWall.StoneWall'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_StoneBricksEven""')))"
Row_2810,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-14779.999941,Y=8245.000057,Z=-100.000000)","(Pitch=0.000000,Yaw=449.999995,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/StoneWall.StoneWall'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_StoneBricksEven""')))"
Row_2811,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-15179.999980,Y=6645.000067,Z=-100.000000)","(Pitch=0.000000,Yaw=449.999995,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/StoneWall.StoneWall'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_StoneBricksEven""')))"
Row_2812,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-15179.999941,Y=8245.000067,Z=-100.000000)","(Pitch=0.000000,Yaw=449.999995,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/StoneWall.StoneWall'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_StoneBricksEven""')))"
Row_2813,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-9365.025251,Y=-10402.720787,Z=-290.000000)","(Pitch=0.000000,Yaw=89.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/WoodenStairs.WoodenStairs'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPlanksDark""',MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_WoodPolishedHotspot""')))"
Row_2814,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-15579.999980,Y=6645.000077,Z=-100.000000)","(Pitch=0.000000,Yaw=449.999995,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/StoneWall.StoneWall'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_StoneBricksEven""')))"
Row_2815,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-15579.999941,Y=8245.000077,Z=-100.000000)","(Pitch=0.000000,Yaw=449.999995,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/StoneWall.StoneWall'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_StoneBricksEven""')))"
Row_2816,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-15979.999980,Y=6645.000086,Z=-100.000000)","(Pitch=0.000000,Yaw=449.999995,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/StoneWall.StoneWall'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_StoneBricksEven""')))"
Row_2817,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-15979.999941,Y=8245.000086,Z=-100.000000)","(Pitch=0.000000,Yaw=449.999995,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/StoneWall.StoneWall'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_StoneBricksEven""')))"
Row_2818,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-16179.999975,Y=6845.000091,Z=-100.000000)","(Pitch=0.000000,Yaw=539.999994,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Models/Props/NewModels/StoneWall.StoneWall'',Materials=(MaterialInstanceConstant'""/Game/Models/Props/NewModels/Materials/MI_StoneBricksEven""')))"
